postcode,lat,lon,point
HP10 9AH,51.59795505,-0.713478477,"POINT((-0.713478477,51.59795505))"
HP10 9AJ,51.59810609,-0.712492425,"POINT((-0.712492425,51.59810609))"
HP10 9AL,51.59911492,-0.712651598,"POINT((-0.712651598,51.59911492))"
HP10 9AN,51.59797276,-0.710994647,"POINT((-0.710994647,51.59797276))"
HP10 9AP,51.59913,-0.71063,"POINT((-0.71063,51.59913))"
HP10 9AQ,51.60541194,-0.690942997,"POINT((-0.690942997,51.60541194))"
HP10 9AR,51.59752702,-0.709707861,"POINT((-0.709707861,51.59752702))"
HP10 9AS,51.59746541,-0.708193638,"POINT((-0.708193638,51.59746541))"
HP10 9AT,51.59711127,-0.706819,"POINT((-0.706819,51.59711127))"
HP10 9AU,51.59772395,-0.707175651,"POINT((-0.707175651,51.59772395))"
HP10 9AW,51.59889059,-0.711055295,"POINT((-0.711055295,51.59889059))"
HP10 9AX,51.59941656,-0.709004588,"POINT((-0.709004588,51.59941656))"
HP10 9AY,51.59817245,-0.707076289,"POINT((-0.707076289,51.59817245))"
HP10 9AZ,51.59772913,-0.705197513,"POINT((-0.705197513,51.59772913))"
HP10 9BB,51.59623345,-0.706352,"POINT((-0.706352,51.59623345))"
HP10 9BD,51.59549301,-0.706271696,"POINT((-0.706271696,51.59549301))"
HP10 9BE,51.59425971,-0.70941064,"POINT((-0.70941064,51.59425971))"
HP10 9BG,51.59917094,-0.707928677,"POINT((-0.707928677,51.59917094))"
HP10 9BH,51.59638842,-0.710014435,"POINT((-0.710014435,51.59638842))"
HP10 9BL,51.60205722,-0.710373638,"POINT((-0.710373638,51.60205722))"
HP10 9BN,51.60227148,-0.709414574,"POINT((-0.709414574,51.60227148))"
HP10 9BP,51.60405136,-0.710187191,"POINT((-0.710187191,51.60405136))"
HP10 9BS,51.60434356,-0.709774593,"POINT((-0.709774593,51.60434356))"
HP10 9BT,51.60348652,-0.711156214,"POINT((-0.711156214,51.60348652))"
HP10 9BU,51.60250913,-0.707314123,"POINT((-0.707314123,51.60250913))"
HP10 9BW,51.60270427,-0.71034087,"POINT((-0.71034087,51.60270427))"
HP10 9BX,51.60552979,-0.709712092,"POINT((-0.709712092,51.60552979))"
HP10 9BY,51.60594831,-0.709339217,"POINT((-0.709339217,51.60594831))"
HP10 9DA,51.60402536,-0.714375492,"POINT((-0.714375492,51.60402536))"
HP10 9DD,51.60606135,-0.711444329,"POINT((-0.711444329,51.60606135))"
HP10 9DE,51.608121,-0.713773194,"POINT((-0.713773194,51.608121))"
HP10 9DF,51.60722325,-0.714083005,"POINT((-0.714083005,51.60722325))"
HP10 9DH,51.60811563,-0.712642559,"POINT((-0.712642559,51.60811563))"
HP10 9DJ,51.60744894,-0.714986409,"POINT((-0.714986409,51.60744894))"
HP10 9DL,51.608896,-0.713978,"POINT((-0.713978,51.608896))"
HP10 9DN,51.6093824,-0.716650373,"POINT((-0.716650373,51.6093824))"
HP10 9DP,51.60859039,-0.714939744,"POINT((-0.714939744,51.60859039))"
HP10 9DT,51.60213156,-0.711411161,"POINT((-0.711411161,51.60213156))"
HP10 9DU,51.60235391,-0.711188277,"POINT((-0.711188277,51.60235391))"
HP10 9DW,51.60850714,-0.716371783,"POINT((-0.716371783,51.60850714))"
HP10 9DX,51.60255626,-0.711601292,"POINT((-0.711601292,51.60255626))"
HP10 9DY,51.60327814,-0.713472456,"POINT((-0.713472456,51.60327814))"
HP10 9DZ,51.6031632,-0.714472037,"POINT((-0.714472037,51.6031632))"
HP10 9EA,51.60363391,-0.713115848,"POINT((-0.713115848,51.60363391))"
HP10 9EB,51.60386733,-0.713903441,"POINT((-0.713903441,51.60386733))"
HP10 9ED,51.60512593,-0.713059232,"POINT((-0.713059232,51.60512593))"
HP10 9EE,51.60581748,-0.713805025,"POINT((-0.713805025,51.60581748))"
HP10 9EF,51.61174238,-0.702083828,"POINT((-0.702083828,51.61174238))"
HP10 9EG,51.60222,-0.695587131,"POINT((-0.695587131,51.60222))"
HP10 9EH,51.605691,-0.715282,"POINT((-0.715282,51.605691))"
HP10 9EJ,51.6039347,-0.715128925,"POINT((-0.715128925,51.6039347))"
HP10 9EL,51.60449251,-0.715979583,"POINT((-0.715979583,51.60449251))"
HP10 9EN,51.60391279,-0.715591618,"POINT((-0.715591618,51.60391279))"
HP10 9EP,51.60573,-0.716493414,"POINT((-0.716493414,51.60573))"
HP10 9EQ,51.6065932,-0.71320548,"POINT((-0.71320548,51.6065932))"
HP10 9ER,51.60509604,-0.716078082,"POINT((-0.716078082,51.60509604))"
HP10 9ES,51.60579069,-0.72040506,"POINT((-0.72040506,51.60579069))"
HP10 9EU,51.60302847,-0.712701,"POINT((-0.712701,51.60302847))"
HP10 9EW,51.60442218,-0.717106,"POINT((-0.717106,51.60442218))"
HP10 9EX,51.60568679,-0.718299682,"POINT((-0.718299682,51.60568679))"
HP10 9EY,51.60666991,-0.718575257,"POINT((-0.718575257,51.60666991))"
HP10 9EZ,51.60643762,-0.717065529,"POINT((-0.717065529,51.60643762))"
HP10 9FE,51.60575947,-0.691295,"POINT((-0.691295,51.60575947))"
HP10 9FF,51.60289,-0.69579,"POINT((-0.69579,51.60289))"
HP10 9FT,51.60809129,-0.698057,"POINT((-0.698057,51.60809129))"
HP10 9HA,51.60672101,-0.717490764,"POINT((-0.717490764,51.60672101))"
HP10 9HB,51.60718197,-0.716062571,"POINT((-0.716062571,51.60718197))"
HP10 9HE,51.60686626,-0.723392946,"POINT((-0.723392946,51.60686626))"
HP10 9HG,51.59543309,-0.695979697,"POINT((-0.695979697,51.59543309))"
HP10 9HJ,51.6046196,-0.715268435,"POINT((-0.715268435,51.6046196))"
HP10 9HP,51.59558302,-0.695715534,"POINT((-0.695715534,51.59558302))"
HP10 9HR,51.59482811,-0.694943121,"POINT((-0.694943121,51.59482811))"
HP10 9HS,51.59481896,-0.69597,"POINT((-0.69597,51.59481896))"
HP10 9HT,51.59391765,-0.693121314,"POINT((-0.693121314,51.59391765))"
HP10 9JA,51.5945168,-0.698489078,"POINT((-0.698489078,51.5945168))"
HP10 9JB,51.59349562,-0.697218971,"POINT((-0.697218971,51.59349562))"
HP10 9JD,51.59312563,-0.697099627,"POINT((-0.697099627,51.59312563))"
HP10 9JH,51.59454139,-0.697463357,"POINT((-0.697463357,51.59454139))"
HP10 9JJ,51.59506307,-0.697477309,"POINT((-0.697477309,51.59506307))"
HP10 9JL,51.59490505,-0.699445262,"POINT((-0.699445262,51.59490505))"
HP10 9JN,51.59391642,-0.699487931,"POINT((-0.699487931,51.59391642))"
HP10 9JQ,51.59388825,-0.696947879,"POINT((-0.696947879,51.59388825))"
HP10 9JU,51.59454775,-0.702097416,"POINT((-0.702097416,51.59454775))"
HP10 9JW,51.59460593,-0.696797413,"POINT((-0.696797413,51.59460593))"
HP10 9JX,51.59367847,-0.703176062,"POINT((-0.703176062,51.59367847))"
HP10 9JY,51.59383345,-0.704182215,"POINT((-0.704182215,51.59383345))"
HP10 9JZ,51.59447438,-0.704409405,"POINT((-0.704409405,51.59447438))"
HP10 9LA,51.5954333,-0.702490855,"POINT((-0.702490855,51.5954333))"
HP10 9LB,51.59512066,-0.701864532,"POINT((-0.701864532,51.59512066))"
HP10 9LD,51.59375449,-0.70191791,"POINT((-0.70191791,51.59375449))"
HP10 9LE,51.59194008,-0.702907967,"POINT((-0.702907967,51.59194008))"
HP10 9LF,51.59195386,-0.700785,"POINT((-0.700785,51.59195386))"
HP10 9LG,51.59281313,-0.70076,"POINT((-0.70076,51.59281313))"
HP10 9LH,51.59138372,-0.700570763,"POINT((-0.700570763,51.59138372))"
HP10 9LJ,51.590116,-0.702137,"POINT((-0.702137,51.590116))"
HP10 9LL,51.5989502,-0.706664372,"POINT((-0.706664372,51.5989502))"
HP10 9LN,51.59989092,-0.708803437,"POINT((-0.708803437,51.59989092))"
HP10 9LQ,51.592333,-0.703338353,"POINT((-0.703338353,51.592333))"
HP10 9LR,51.5932895,-0.701339267,"POINT((-0.701339267,51.5932895))"
HP10 9LS,51.60069866,-0.70866502,"POINT((-0.70866502,51.60069866))"
HP10 9LT,51.59931016,-0.705874474,"POINT((-0.705874474,51.59931016))"
HP10 9LU,51.59992045,-0.704138937,"POINT((-0.704138937,51.59992045))"
HP10 9LW,51.59752264,-0.698720799,"POINT((-0.698720799,51.59752264))"
HP10 9LX,51.60073075,-0.705862975,"POINT((-0.705862975,51.60073075))"
HP10 9LY,51.59886864,-0.700905825,"POINT((-0.700905825,51.59886864))"
HP10 9LZ,51.59918198,-0.703221461,"POINT((-0.703221461,51.59918198))"
HP10 9NA,51.59743264,-0.701148922,"POINT((-0.701148922,51.59743264))"
HP10 9NB,51.60063484,-0.70940321,"POINT((-0.70940321,51.60063484))"
HP10 9ND,51.59663825,-0.700868392,"POINT((-0.700868392,51.59663825))"
HP10 9NE,51.59794661,-0.701278642,"POINT((-0.701278642,51.59794661))"
HP10 9NF,51.59648365,-0.697465552,"POINT((-0.697465552,51.59648365))"
HP10 9NG,51.59583364,-0.699664176,"POINT((-0.699664176,51.59583364))"
HP10 9NH,51.59575088,-0.697876318,"POINT((-0.697876318,51.59575088))"
HP10 9NN,51.60091715,-0.709727302,"POINT((-0.709727302,51.60091715))"
HP10 9NQ,51.59549832,-0.699428318,"POINT((-0.699428318,51.59549832))"
HP10 9NR,51.60045326,-0.710881109,"POINT((-0.710881109,51.60045326))"
HP10 9NS,51.60153337,-0.708932,"POINT((-0.708932,51.60153337))"
HP10 9NT,51.60151755,-0.707905401,"POINT((-0.707905401,51.60151755))"
HP10 9NU,51.601676,-0.707525,"POINT((-0.707525,51.601676))"
HP10 9NW,51.60098986,-0.709797436,"POINT((-0.709797436,51.60098986))"
HP10 9NX,51.60177267,-0.70739279,"POINT((-0.70739279,51.60177267))"
HP10 9NY,51.60203741,-0.706937657,"POINT((-0.706937657,51.60203741))"
HP10 9PA,51.60045056,-0.708181139,"POINT((-0.708181139,51.60045056))"
HP10 9PD,51.60375716,-0.703885333,"POINT((-0.703885333,51.60375716))"
HP10 9PE,51.60251622,-0.705508996,"POINT((-0.705508996,51.60251622))"
HP10 9PF,51.60148264,-0.705552822,"POINT((-0.705552822,51.60148264))"
HP10 9PG,51.601536,-0.707024,"POINT((-0.707024,51.601536))"
HP10 9PH,51.601,-0.708266623,"POINT((-0.708266623,51.601))"
HP10 9PJ,51.6005986,-0.707743775,"POINT((-0.707743775,51.6005986))"
HP10 9PL,51.59732993,-0.703245329,"POINT((-0.703245329,51.59732993))"
HP10 9PN,51.60171544,-0.694904541,"POINT((-0.694904541,51.60171544))"
HP10 9PP,51.59624458,-0.704301292,"POINT((-0.704301292,51.59624458))"
HP10 9PQ,51.6011179,-0.70754133,"POINT((-0.70754133,51.6011179))"
HP10 9PR,51.59529358,-0.705310074,"POINT((-0.705310074,51.59529358))"
HP10 9PS,51.59549094,-0.70445267,"POINT((-0.70445267,51.59549094))"
HP10 9PT,51.59514069,-0.706122897,"POINT((-0.706122897,51.59514069))"
HP10 9PU,51.59464948,-0.706425591,"POINT((-0.706425591,51.59464948))"
HP10 9PX,51.60209254,-0.706228567,"POINT((-0.706228567,51.60209254))"
HP10 9PZ,51.60161302,-0.693781224,"POINT((-0.693781224,51.60161302))"
HP10 9QA,51.60436198,-0.698409793,"POINT((-0.698409793,51.60436198))"
HP10 9QD,51.60847355,-0.771220601,"POINT((-0.771220601,51.60847355))"
HP10 9QE,51.60988508,-0.740652777,"POINT((-0.740652777,51.60988508))"
HP10 9QF,51.60526773,-0.748635998,"POINT((-0.748635998,51.60526773))"
HP10 9QH,51.60697044,-0.739693676,"POINT((-0.739693676,51.60697044))"
HP10 9QJ,51.61284381,-0.718257004,"POINT((-0.718257004,51.61284381))"
HP10 9QL,51.60541758,-0.701166597,"POINT((-0.701166597,51.60541758))"
HP10 9QN,51.6049263,-0.699837677,"POINT((-0.699837677,51.6049263))"
HP10 9QP,51.60567802,-0.699512958,"POINT((-0.699512958,51.60567802))"
HP10 9QQ,51.612457,-0.730558,"POINT((-0.730558,51.612457))"
HP10 9QR,51.603753,-0.695265,"POINT((-0.695265,51.603753))"
HP10 9QS,51.60815938,-0.697044825,"POINT((-0.697044825,51.60815938))"
HP10 9QW,51.60123806,-0.694023006,"POINT((-0.694023006,51.60123806))"
HP10 9QY,51.604919,-0.696589,"POINT((-0.696589,51.604919))"
HP10 9RA,51.60750752,-0.696501,"POINT((-0.696501,51.60750752))"
HP10 9RB,51.607082,-0.695458,"POINT((-0.695458,51.607082))"
HP10 9RF,51.605863,-0.691739,"POINT((-0.691739,51.605863))"
HP10 9RG,51.60860546,-0.696728788,"POINT((-0.696728788,51.60860546))"
HP10 9RH,51.60947465,-0.697267124,"POINT((-0.697267124,51.60947465))"
HP10 9RJ,51.61073015,-0.699397493,"POINT((-0.699397493,51.61073015))"
HP10 9RL,51.6111788,-0.699312461,"POINT((-0.699312461,51.6111788))"
HP10 9RN,51.61137036,-0.69712621,"POINT((-0.69712621,51.61137036))"
HP10 9RP,51.61084019,-0.696347073,"POINT((-0.696347073,51.61084019))"
HP10 9RR,51.61139832,-0.693977001,"POINT((-0.693977001,51.61139832))"
HP10 9RS,51.60458261,-0.700597,"POINT((-0.700597,51.60458261))"
HP10 9RT,51.60486525,-0.692720418,"POINT((-0.692720418,51.60486525))"
HP10 9RW,51.61039797,-0.695392131,"POINT((-0.695392131,51.61039797))"
HP10 9RX,51.60469266,-0.69094924,"POINT((-0.69094924,51.60469266))"
HP10 9RY,51.61005405,-0.69924351,"POINT((-0.69924351,51.61005405))"
HP10 9RZ,51.60985358,-0.698876,"POINT((-0.698876,51.60985358))"
HP10 9SD,51.602258,-0.695033,"POINT((-0.695033,51.602258))"
HP10 9SL,51.6124958,-0.702943238,"POINT((-0.702943238,51.6124958))"
HP10 9SN,51.61368309,-0.701349561,"POINT((-0.701349561,51.61368309))"
HP10 9SP,51.61407804,-0.699662892,"POINT((-0.699662892,51.61407804))"
HP10 9SU,51.61335421,-0.700882331,"POINT((-0.700882331,51.61335421))"
HP10 9SW,51.614438,-0.700356517,"POINT((-0.700356517,51.614438))"
HP10 9SX,51.60723164,-0.700147296,"POINT((-0.700147296,51.60723164))"
HP10 9SY,51.60705314,-0.70026792,"POINT((-0.70026792,51.60705314))"
HP10 9SZ,51.61681816,-0.701072319,"POINT((-0.701072319,51.61681816))"
HP10 9TA,51.61192726,-0.702757248,"POINT((-0.702757248,51.61192726))"
HP10 9TB,51.61086942,-0.700606646,"POINT((-0.700606646,51.61086942))"
HP10 9TD,51.610788,-0.702936046,"POINT((-0.702936046,51.610788))"
HP10 9TF,51.60943529,-0.698582438,"POINT((-0.698582438,51.60943529))"
HP10 9TH,51.60943318,-0.699203487,"POINT((-0.699203487,51.60943318))"
HP10 9TJ,51.608689,-0.698451904,"POINT((-0.698451904,51.608689))"
HP10 9TL,51.60870864,-0.697924468,"POINT((-0.697924468,51.60870864))"
HP10 9TN,51.60666933,-0.700524371,"POINT((-0.700524371,51.60666933))"
HP10 9TP,51.60773781,-0.698760939,"POINT((-0.698760939,51.60773781))"
HP10 9TQ,51.6093072,-0.698383918,"POINT((-0.698383918,51.6093072))"
HP10 9TR,51.60662963,-0.697752885,"POINT((-0.697752885,51.60662963))"
HP10 9TS,51.60647861,-0.696298697,"POINT((-0.696298697,51.60647861))"
HP10 9TT,51.60683849,-0.696317272,"POINT((-0.696317272,51.60683849))"
HP10 9TU,51.60656001,-0.694722329,"POINT((-0.694722329,51.60656001))"
HP10 9TW,51.6073017,-0.698354619,"POINT((-0.698354619,51.6073017))"
HP10 9TX,51.60778416,-0.699698285,"POINT((-0.699698285,51.60778416))"
HP10 9TY,51.609162,-0.699789,"POINT((-0.699789,51.609162))"
HP10 9TZ,51.60733387,-0.700447636,"POINT((-0.700447636,51.60733387))"
HP10 9UB,51.610535,-0.702754,"POINT((-0.702754,51.610535))"
HP10 9UD,51.608993,-0.699129,"POINT((-0.699129,51.608993))"
HP10 9UJ,51.60956254,-0.699517507,"POINT((-0.699517507,51.60956254))"
HP10 9UL,51.60775728,-0.697272952,"POINT((-0.697272952,51.60775728))"
HP10 9UN,51.606733,-0.701288,"POINT((-0.701288,51.606733))"
HP10 9UP,51.609355,-0.703394,"POINT((-0.703394,51.609355))"
HP10 9UR,51.61007843,-0.704701819,"POINT((-0.704701819,51.61007843))"
HP10 9UT,51.603113,-0.695124,"POINT((-0.695124,51.603113))"
HP10 9UU,51.61010058,-0.702764,"POINT((-0.702764,51.61010058))"
HP10 9UW,51.607924,-0.701615,"POINT((-0.701615,51.607924))"
HP10 9UX,51.60973666,-0.703065191,"POINT((-0.703065191,51.60973666))"
HP10 9UY,51.60926317,-0.702529904,"POINT((-0.702529904,51.60926317))"
HP10 9XA,51.608405,-0.700417,"POINT((-0.700417,51.608405))"
HP10 9XB,51.609424,-0.700815562,"POINT((-0.700815562,51.609424))"
HP10 9XD,51.60881334,-0.700881964,"POINT((-0.700881964,51.60881334))"
HP10 9XE,51.609023,-0.700327203,"POINT((-0.700327203,51.609023))"
HP10 9XF,51.60880207,-0.701488824,"POINT((-0.701488824,51.60880207))"
HP10 9XX,51.62214237,-0.770490332,"POINT((-0.770490332,51.62214237))"
HP10 9YH,51.60872827,-0.695642167,"POINT((-0.695642167,51.60872827))"
HP10 9YL,51.60801365,-0.694449587,"POINT((-0.694449587,51.60801365))"
HP10 9YQ,51.62214237,-0.770490332,"POINT((-0.770490332,51.62214237))"
HP10 9YU,51.60535918,-0.694426,"POINT((-0.694426,51.60535918))"
HP11 1AA,51.6277584,-0.748002928,"POINT((-0.748002928,51.6277584))"
HP11 1AB,51.616122,-0.747818,"POINT((-0.747818,51.616122))"
HP11 1AD,51.62518545,-0.737802237,"POINT((-0.737802237,51.62518545))"
HP11 1AE,51.6255055,-0.73829899,"POINT((-0.73829899,51.6255055))"
HP11 1AF,51.62525133,-0.738074894,"POINT((-0.738074894,51.62525133))"
HP11 1AG,51.62717319,-0.747381,"POINT((-0.747381,51.62717319))"
HP11 1AJ,51.61280303,-0.712885483,"POINT((-0.712885483,51.61280303))"
HP11 1AL,51.61308122,-0.712618,"POINT((-0.712618,51.61308122))"
HP11 1AN,51.62697814,-0.746059,"POINT((-0.746059,51.62697814))"
HP11 1AP,51.61839,-0.718014,"POINT((-0.718014,51.61839))"
HP11 1AQ,51.614806,-0.745832,"POINT((-0.745832,51.614806))"
HP11 1AR,51.61629338,-0.711385715,"POINT((-0.711385715,51.61629338))"
HP11 1AS,51.61675325,-0.711502688,"POINT((-0.711502688,51.61675325))"
HP11 1AT,51.61654559,-0.712245204,"POINT((-0.712245204,51.61654559))"
HP11 1AU,51.6164519,-0.711901204,"POINT((-0.711901204,51.6164519))"
HP11 1AW,51.6124923,-0.711495,"POINT((-0.711495,51.6124923))"
HP11 1AX,51.62776,-0.748003,"POINT((-0.748003,51.62776))"
HP11 1AY,51.61695533,-0.757789842,"POINT((-0.757789842,51.61695533))"
HP11 1AZ,51.6277584,-0.748002928,"POINT((-0.748002928,51.6277584))"
HP11 1BA,51.62813886,-0.748266958,"POINT((-0.748266958,51.62813886))"
HP11 1BB,51.62742682,-0.748951126,"POINT((-0.748951126,51.62742682))"
HP11 1BD,51.61758,-0.746747,"POINT((-0.746747,51.61758))"
HP11 1BE,51.62749805,-0.749729321,"POINT((-0.749729321,51.62749805))"
HP11 1BF,51.617171,-0.747471,"POINT((-0.747471,51.617171))"
HP11 1BG,51.62744004,-0.750193227,"POINT((-0.750193227,51.62744004))"
HP11 1BH,51.62552246,-0.734860212,"POINT((-0.734860212,51.62552246))"
HP11 1BJ,51.62693336,-0.742507,"POINT((-0.742507,51.62693336))"
HP11 1BL,51.626584,-0.740576919,"POINT((-0.740576919,51.626584))"
HP11 1BN,51.62629345,-0.738826119,"POINT((-0.738826119,51.62629345))"
HP11 1BP,51.62640876,-0.739516375,"POINT((-0.739516375,51.62640876))"
HP11 1BQ,51.617076,-0.748672,"POINT((-0.748672,51.617076))"
HP11 1BS,51.62627097,-0.738407781,"POINT((-0.738407781,51.62627097))"
HP11 1BT,51.62474666,-0.732960411,"POINT((-0.732960411,51.62474666))"
HP11 1BU,51.6257009,-0.736401049,"POINT((-0.736401049,51.6257009))"
HP11 1BX,51.616411,-0.746692,"POINT((-0.746692,51.616411))"
HP11 1BY,51.616026,-0.746847,"POINT((-0.746847,51.616026))"
HP11 1DA,51.627751,-0.748018,"POINT((-0.748018,51.627751))"
HP11 1DB,51.62521595,-0.736457859,"POINT((-0.736457859,51.62521595))"
HP11 1DD,51.625461,-0.737516608,"POINT((-0.737516608,51.625461))"
HP11 1DE,51.62492983,-0.735655,"POINT((-0.735655,51.62492983))"
HP11 1DF,51.62483206,-0.736714111,"POINT((-0.736714111,51.62483206))"
HP11 1DH,51.62286534,-0.731105957,"POINT((-0.731105957,51.62286534))"
HP11 1DJ,51.62271758,-0.732410199,"POINT((-0.732410199,51.62271758))"
HP11 1DL,51.62187186,-0.730700299,"POINT((-0.730700299,51.62187186))"
HP11 1DN,51.61935107,-0.737920755,"POINT((-0.737920755,51.61935107))"
HP11 1DP,51.62018555,-0.734416369,"POINT((-0.734416369,51.62018555))"
HP11 1DQ,51.62417942,-0.732889532,"POINT((-0.732889532,51.62417942))"
HP11 1DR,51.61996276,-0.73293474,"POINT((-0.73293474,51.61996276))"
HP11 1DS,51.62015797,-0.731860375,"POINT((-0.731860375,51.62015797))"
HP11 1DT,51.61931968,-0.735003796,"POINT((-0.735003796,51.61931968))"
HP11 1DU,51.61987859,-0.735970509,"POINT((-0.735970509,51.61987859))"
HP11 1DW,51.6209067,-0.734439,"POINT((-0.734439,51.6209067))"
HP11 1DX,51.619148,-0.738981,"POINT((-0.738981,51.619148))"
HP11 1DY,51.62078882,-0.736161899,"POINT((-0.736161899,51.62078882))"
HP11 1DZ,51.62235266,-0.740278809,"POINT((-0.740278809,51.62235266))"
HP11 1EA,51.62249025,-0.742502,"POINT((-0.742502,51.62249025))"
HP11 1EB,51.62184927,-0.741130586,"POINT((-0.741130586,51.62184927))"
HP11 1ED,51.62191543,-0.742269952,"POINT((-0.742269952,51.62191543))"
HP11 1EE,51.61583215,-0.70950666,"POINT((-0.70950666,51.61583215))"
HP11 1EH,51.61590708,-0.709778965,"POINT((-0.709778965,51.61590708))"
HP11 1EJ,51.62226333,-0.724506639,"POINT((-0.724506639,51.62226333))"
HP11 1EL,51.62138158,-0.721817,"POINT((-0.721817,51.62138158))"
HP11 1EN,51.61613524,-0.709266966,"POINT((-0.709266966,51.61613524))"
HP11 1EP,51.62071722,-0.720418666,"POINT((-0.720418666,51.62071722))"
HP11 1EQ,51.61566749,-0.709251346,"POINT((-0.709251346,51.61566749))"
HP11 1ET,51.61902495,-0.716956211,"POINT((-0.716956211,51.61902495))"
HP11 1EU,51.618764,-0.715981,"POINT((-0.715981,51.618764))"
HP11 1EW,51.61953039,-0.71712974,"POINT((-0.71712974,51.61953039))"
HP11 1EX,51.618717,-0.71747,"POINT((-0.71747,51.618717))"
HP11 1EY,51.61801912,-0.716247912,"POINT((-0.716247912,51.61801912))"
HP11 1EZ,51.617662,-0.714698,"POINT((-0.714698,51.617662))"
HP11 1FA,51.616667,-0.747104,"POINT((-0.747104,51.616667))"
HP11 1FB,51.619005,-0.743819,"POINT((-0.743819,51.619005))"
HP11 1FF,51.61677824,-0.762070166,"POINT((-0.762070166,51.61677824))"
HP11 1FG,51.625466,-0.756387,"POINT((-0.756387,51.625466))"
HP11 1FN,51.62554917,-0.755027022,"POINT((-0.755027022,51.62554917))"
HP11 1FQ,51.61679637,-0.761231928,"POINT((-0.761231928,51.61679637))"
HP11 1FR,51.6277584,-0.748002928,"POINT((-0.748002928,51.6277584))"
HP11 1FU,51.618535,-0.724698,"POINT((-0.724698,51.618535))"
HP11 1FW,51.62148778,-0.727388675,"POINT((-0.727388675,51.62148778))"
HP11 1FY,51.61863226,-0.719697296,"POINT((-0.719697296,51.61863226))"
HP11 1FZ,51.620402,-0.726899,"POINT((-0.726899,51.620402))"
HP11 1GD,51.62015621,-0.724117,"POINT((-0.724117,51.62015621))"
HP11 1GE,51.61098686,-0.708806406,"POINT((-0.708806406,51.61098686))"
HP11 1GF,51.61131834,-0.708695906,"POINT((-0.708695906,51.61131834))"
HP11 1GG,51.620114,-0.719471882,"POINT((-0.719471882,51.620114))"
HP11 1GH,51.61991013,-0.718664,"POINT((-0.718664,51.61991013))"
HP11 1GJ,51.619459,-0.721176,"POINT((-0.721176,51.619459))"
HP11 1GL,51.61871507,-0.718221623,"POINT((-0.718221623,51.61871507))"
HP11 1GN,51.61868368,-0.717818061,"POINT((-0.717818061,51.61868368))"
HP11 1GP,51.6208389,-0.723939976,"POINT((-0.723939976,51.6208389))"
HP11 1GQ,51.6198675,-0.722554,"POINT((-0.722554,51.6198675))"
HP11 1GR,51.62098846,-0.727778218,"POINT((-0.727778218,51.62098846))"
HP11 1GS,51.613229,-0.713899,"POINT((-0.713899,51.613229))"
HP11 1GT,51.62001,-0.725186,"POINT((-0.725186,51.62001))"
HP11 1GU,51.62131861,-0.756919666,"POINT((-0.756919666,51.62131861))"
HP11 1GW,51.61952446,-0.723789058,"POINT((-0.723789058,51.61952446))"
HP11 1GX,51.619486,-0.725321,"POINT((-0.725321,51.619486))"
HP11 1GY,51.62136691,-0.725933,"POINT((-0.725933,51.62136691))"
HP11 1GZ,51.61992218,-0.723980131,"POINT((-0.723980131,51.61992218))"
HP11 1HA,51.61663794,-0.714929153,"POINT((-0.714929153,51.61663794))"
HP11 1HB,51.614862,-0.707021,"POINT((-0.707021,51.614862))"
HP11 1HD,51.61615914,-0.710623999,"POINT((-0.710623999,51.61615914))"
